guest_frame,cpu_tick,bus_cycles,resident_mask,active_mask,drawn_mask,visible_mask,cam_x_biased,cam_y_biased,cam_z_biased,current_room,player_x_biased,player_z_biased,player_facing_yaw_q12,view_yaw_q12,cam_local_x_biased,cam_local_z_biased,render_fwd_x_q12_biased,render_fwd_z_q12_biased,player_anim_action,player_y_biased,cam_local_y_biased,view_sin_yaw,view_cos_yaw,view_sin_pitch,view_cos_pitch,player_anim_phase_q12,player_attack_starts_total,player_melee_hits_total
4436,1138165830,2725541703,0,0,0,0,1000000,1000000,1000000,0,1001527,998528,976,3193,1001324,998576,8181,4397,2,1000224,1000310,99,5041,3398,8133,0,9,4
4437,1138329314,2725895804,0,0,0,0,1000000,1000000,1000000,0,1001527,998528,976,3193,1001324,998576,8181,4397,0,1000224,1000310,99,5041,3398,8133,0,9,4
4438,1138719249,2726817176,0,0,0,0,1000000,1000000,1000000,0,1001527,998528,976,3193,1001324,998576,8181,4397,0,1000224,1000310,99,5041,3398,8133,613,9,4
4439,1138816233,2727038290,0,0,0,0,1000000,1000000,1000000,0,1001527,998528,976,3193,1001324,998576,8181,4397,2,1000224,1000310,99,5041,3398,8133,0,9,4
4440,1139137460,2727818458,0,0,0,0,1000000,1000000,1000000,0,1001527,998529,976,3193,1001324,998577,8181,4397,0,1000224,1000310,99,5041,3398,8133,0,9,4
4441,1139304884,2728180765,0,0,0,0,1000000,1000000,1000000,0,1001527,998529,976,3193,1001324,998577,8181,4397,0,1000224,1000310,99,5041,3398,8133,613,9,4
4442,1139692628,2729084285,0,0,0,0,1000000,1000000,1000000,0,1001527,998530,976,3193,1001324,998578,8181,4397,2,1000224,1000310,99,5041,3398,8133,0,9,4
4443,1139799760,2729323220,0,0,0,0,1000000,1000000,1000000,0,1001527,998530,976,3193,1001324,998578,8181,4397,0,1000224,1000310,99,5041,3398,8133,0,9,4
4444,1140164000,2730215825,0,0,0,0,1000000,1000000,1000000,0,1001527,998530,1007,3208,1001325,998584,8190,4204,0,1000224,1000316,138,5154,3289,8115,613,9,4
4445,1140276426,2730465694,0,0,0,0,1000000,1000000,1000000,0,1001527,998530,1007,3208,1001325,998584,8190,4204,0,1000224,1000316,138,5154,3289,8115,1226,9,4
4446,1140730907,2731511151,0,0,0,0,1000000,1000000,1000000,0,1001527,998530,1021,3221,1001325,998589,8191,4115,0,1000224,1000322,157,5246,3182,8096,1839,9,4
4447,1140791573,2731656153,0,0,0,0,1000000,1000000,1000000,0,1001527,998530,1021,3221,1001325,998589,8191,4115,0,1000224,1000322,157,5246,3182,8096,2452,9,4
4448,1141179937,2732598201,0,0,0,0,1000000,1000000,1000000,0,1001527,998530,1034,3237,1001326,998595,8192,4033,0,1000224,1000328,195,5357,3077,8078,3065,9,4
4449,1141243285,2732750629,0,0,0,0,1000000,1000000,1000000,0,1001527,998530,1034,3237,1001326,998595,8192,4033,0,1000224,1000328,195,5357,3077,8078,3678,9,4
4450,1141733420,2733868003,0,0,0,0,1000000,1000000,1000000,0,1001527,998530,1059,3246,1001325,998599,8186,3877,0,1000224,1000333,212,5422,3003,8043,4291,9,4
4451,1141791585,2734010427,0,0,0,0,1000000,1000000,1000000,0,1001527,998530,1059,3246,1001325,998599,8186,3877,2,1000224,1000333,212,5422,3003,8043,0,9,4
4452,1142191077,2734963958,0,0,0,0,1000000,1000000,1000000,0,1001527,998529,1059,3245,1001323,998598,8186,3877,0,1000224,1000333,210,5410,3008,8062,0,9,4
4453,1142247232,2735100714,0,0,0,0,1000000,1000000,1000000,0,1001527,998529,1059,3245,1001323,998598,8186,3877,0,1000224,1000333,210,5410,3008,8062,613,9,4
4454,1142703206,2736144688,0,0,0,0,1000000,1000000,1000000,0,1001527,998529,1059,3245,1001323,998598,8186,3877,0,1000224,1000333,210,5410,3008,8062,1226,9,4
4455,1142761372,2736287142,0,0,0,0,1000000,1000000,1000000,0,1001527,998529,1059,3245,1001323,998598,8186,3877,2,1000224,1000333,210,5410,3008,8062,0,9,4
4456,1143118332,2737133656,0,0,0,0,1000000,1000000,1000000,0,1001527,998528,1075,3245,1001323,998597,8180,3777,0,1000224,1000333,210,5410,3008,8062,0,9,4
4457,1143198411,2737320541,0,0,0,0,1000000,1000000,1000000,0,1001527,998528,1075,3245,1001323,998597,8180,3777,2,1000224,1000333,210,5410,3008,8062,0,9,4
4458,1143645118,2738335333,0,0,0,0,1000000,1000000,1000000,0,1001527,998527,1106,3245,1001323,998596,8160,3583,0,1000224,1000333,210,5410,3008,8062,0,9,4
4459,1143703251,2738477748,0,0,0,0,1000000,1000000,1000000,0,1001527,998527,1106,3245,1001323,998596,8160,3583,2,1000224,1000333,210,5410,3008,8062,0,9,4
4460,1144059743,2739323001,0,0,0,0,1000000,1000000,1000000,0,1001527,998526,1106,3245,1001323,998595,8160,3583,0,1000224,1000333,210,5410,3008,8062,0,9,4
4461,1144187018,2739605466,0,0,0,0,1000000,1000000,1000000,0,1001527,998526,1106,3245,1001323,998595,8160,3583,2,1000224,1000333,210,5410,3008,8062,0,9,4
4462,1144646273,2740657666,0,0,0,0,1000000,1000000,1000000,0,1001527,998524,1106,3245,1001323,998593,8160,3583,2,1000224,1000333,210,5410,3008,8062,1024,9,4
4463,1144702304,2740794033,0,0,0,0,1000000,1000000,1000000,0,1001527,998524,1106,3245,1001323,998593,8160,3583,0,1000224,1000333,210,5410,3008,8062,0,9,4
4464,1145065087,2741648282,0,0,0,0,1000000,1000000,1000000,0,1001527,998523,1122,3245,1001323,998592,8146,3483,2,1000224,1000333,210,5410,3008,8062,0,9,4
4465,1145172349,2741890437,0,0,0,0,1000000,1000000,1000000,0,1001527,998523,1122,3245,1001323,998592,8146,3483,2,1000224,1000333,210,5410,3008,8062,1024,9,4
4466,1145619519,2742906181,0,0,0,0,1000000,1000000,1000000,0,1001527,998522,1122,3245,1001323,998591,8146,3483,0,1000224,1000333,210,5410,3008,8062,0,9,4
4467,1145677676,2743048578,0,0,0,0,1000000,1000000,1000000,0,1001527,998522,1122,3245,1001323,998591,8146,3483,2,1000224,1000333,210,5410,3008,8062,0,9,4
4468,1146046589,2743930533,0,0,0,0,1000000,1000000,1000000,0,1001527,998520,1122,3245,1001323,998589,8146,3483,2,1000224,1000333,210,5410,3008,8062,1024,9,4
4469,1146156186,2744175375,0,0,0,0,1000000,1000000,1000000,0,1001527,998520,1122,3245,1001323,998589,8146,3483,0,1000224,1000333,210,5410,3008,8062,0,9,4
4470,1146609684,2745200247,0,0,0,0,1000000,1000000,1000000,0,1001527,998519,1122,3245,1001323,998588,8146,3483,2,1000224,1000333,210,5410,3008,8062,0,9,4
4471,1146667719,2745342626,0,0,0,0,1000000,1000000,1000000,0,1001527,998519,1122,3245,1001323,998588,8146,3483,2,1000224,1000333,210,5410,3008,8062,1024,9,4
4472,1147037325,2746226379,0,0,0,0,1000000,1000000,1000000,0,1001527,998517,1143,3245,1001323,998586,8124,3353,2,1000224,1000333,210,5410,3008,8062,2048,9,4
4473,1147140526,2746460297,0,0,0,0,1000000,1000000,1000000,0,1001527,998517,1143,3245,1001323,998586,8124,3353,2,1000224,1000333,210,5410,3008,8062,3072,9,4
4474,1147592128,2747480041,0,0,0,0,1000000,1000000,1000000,0,1001527,998515,1143,3245,1001323,998584,8124,3353,2,1000224,1000333,210,5410,3008,8062,4096,9,4
4475,1147648178,2747616503,0,0,0,0,1000000,1000000,1000000,0,1001527,998515,1143,3245,1001323,998584,8124,3353,0,1000224,1000333,210,5410,3008,8062,0,9,4
4476,1148010063,2748468659,0,0,0,0,1000000,1000000,1000000,0,1001527,998514,1160,3245,1001323,998583,8103,3248,2,1000224,1000333,210,5410,3008,8062,0,9,4
4477,1148134312,2748745254,0,0,0,0,1000000,1000000,1000000,0,1001527,998514,1160,3245,1001323,998583,8103,3248,2,1000224,1000333,210,5410,3008,8062,1024,9,4
4478,1148593899,2749797980,0,0,0,0,1000000,1000000,1000000,0,1001527,998511,1200,3245,1001323,998581,8044,3004,2,1000224,1000333,210,5410,3008,8062,2048,9,4
4479,1148651958,2749940269,0,0,0,0,1000000,1000000,1000000,0,1001527,998511,1200,3245,1001323,998581,8044,3004,2,1000224,1000333,210,5410,3008,8062,3072,9,4
4480,1149012838,2750789682,0,0,0,0,1000000,1000000,1000000,0,1001527,998509,1200,3245,1001323,998579,8044,3004,2,1000224,1000333,210,5410,3008,8062,4096,9,4
4481,1149119364,2751030202,0,0,0,0,1000000,1000000,1000000,0,1001527,998509,1200,3245,1001323,998579,8044,3004,2,1000224,1000333,210,5410,3008,8062,5120,9,4
4482,1149571691,2752069308,0,0,0,0,1000000,1000000,1000000,0,1001527,998506,1200,3245,1001323,998577,8044,3004,2,1000224,1000333,210,5410,3008,8062,6144,9,4
4483,1149629751,2752211697,0,0,0,0,1000000,1000000,1000000,0,1001527,998506,1200,3245,1001323,998577,8044,3004,2,1000224,1000333,210,5410,3008,8062,7168,9,4
4484,1149971319,2753004103,0,0,0,0,1000000,1000000,1000000,0,1001527,998503,1268,3245,1001323,998575,7909,2599,2,1000224,1000333,210,5410,3008,8062,8192,9,4
4485,1150112800,2753315136,0,0,0,0,1000000,1000000,1000000,0,1001527,998503,1268,3245,1001323,998575,7909,2599,2,1000224,1000333,210,5410,3008,8062,9216,9,4
4486,1150553354,2754304849,0,0,0,0,1000000,1000000,1000000,0,1001527,998499,1404,3245,1001323,998571,7516,1842,2,1000224,1000333,210,5410,3008,8062,10240,9,4
4487,1150616701,2754457602,0,0,0,0,1000000,1000000,1000000,0,1001527,998499,1404,3245,1001323,998571,7516,1842,2,1000224,1000333,210,5410,3008,8062,11264,9,4
4488,1150963244,2755262800,0,0,0,0,1000000,1000000,1000000,0,1001527,998493,1429,3245,1001323,998567,7427,1712,2,1000224,1000333,210,5410,3008,8062,12288,9,4
4489,1151117693,2755600075,0,0,0,0,1000000,1000000,1000000,0,1001527,998493,1429,3245,1001323,998567,7427,1712,2,1000224,1000333,210,5410,3008,8062,13312,9,4
4490,1151557183,2756587497,0,0,0,0,1000000,1000000,1000000,0,1001527,998488,1429,3245,1001323,998563,7427,1712,2,1000224,1000333,210,5410,3008,8062,14336,9,4
4491,1151621613,2756742546,0,0,0,0,1000000,1000000,1000000,0,1001527,998488,1429,3245,1001323,998563,7427,1712,0,1000224,1000333,210,5410,3008,8062,0,9,4
4492,1152043743,2757750438,0,0,0,0,1000000,1000000,1000000,0,1001527,998488,1565,3253,1001324,998563,6861,1074,0,1000224,1000333,229,5467,3008,8062,613,9,4
4493,1152106376,2757901915,0,0,0,0,1000000,1000000,1000000,0,1001527,998488,1565,3253,1001324,998563,6861,1074,0,1000224,1000333,229,5467,3008,8062,1226,9,4
4494,1152624548,2759103021,0,0,0,0,1000000,1000000,1000000,0,1001527,998488,1593,3259,1001325,998563,6728,958,0,1000224,1000333,248,5505,3008,8062,1839,9,4
4495,1152686932,2759253575,0,0,0,0,1000000,1000000,1000000,0,1001527,998488,1593,3259,1001325,998563,6728,958,0,1000224,1000333,248,5505,3008,8062,2452,9,4
4496,1152844829,2759598761,0,0,0,0,1000000,1000000,1000000,0,1001527,998488,1593,3259,1001325,998563,6728,958,0,1000224,1000333,248,5505,3008,8062,3065,9,4
4497,1153270920,2760626967,0,0,0,0,1000000,1000000,1000000,0,1001527,998488,1610,3270,1001326,998566,6646,891,0,1000224,1000333,267,5581,3008,8062,3678,9,4
4498,1153334309,2760780521,0,0,0,0,1000000,1000000,1000000,0,1001527,998488,1610,3270,1001326,998566,6646,891,0,1000224,1000333,267,5581,3008,8062,4291,9,4
4499,1153787388,2761795690,0,0,0,0,1000000,1000000,1000000,0,1001527,998488,1474,3270,1001326,998566,7254,1489,0,1000224,1000333,267,5581,3008,8062,4904,9,4
4500,1153850508,2761948363,0,0,0,0,1000000,1000000,1000000,0,1001527,998488,1474,3270,1001326,998566,7254,1489,0,1000224,1000333,267,5581,3008,8062,5517,9,4
4501,1154218272,2762817451,0,0,0,0,1000000,1000000,1000000,0,1001527,998486,1338,3270,1001326,998565,7726,2199,2,1000224,1000333,267,5581,3008,8062,0,9,4
4502,1154308943,2763026160,0,0,0,0,1000000,1000000,1000000,0,1001527,998486,1338,3270,1001326,998565,7726,2199,0,1000224,1000333,267,5581,3008,8062,0,9,4
4503,1154778481,2764103492,0,0,0,0,1000000,1000000,1000000,0,1001527,998486,1261,3270,1001326,998564,7925,2640,0,1000224,1000333,267,5581,3008,8062,613,9,4
4504,1154841772,2764256905,0,0,0,0,1000000,1000000,1000000,0,1001527,998486,1261,3270,1001326,998564,7925,2640,0,1000224,1000333,267,5581,3008,8062,1226,9,4
4505,1155212103,2765130263,0,0,0,0,1000000,1000000,1000000,0,1001527,998486,1180,3270,1001326,998564,8075,3126,0,1000224,1000333,267,5581,3008,8062,1839,9,4
4506,1155288919,2765311107,0,0,0,0,1000000,1000000,1000000,0,1001527,998486,1180,3270,1001326,998564,8075,3126,0,1000224,1000333,267,5581,3008,8062,2452,9,4
4507,1155754497,2766380151,0,0,0,0,1000000,1000000,1000000,0,1001527,998486,1109,3270,1001326,998564,8157,3564,0,1000224,1000333,267,5581,3008,8062,3065,9,4
4508,1155817770,2766533574,0,0,0,0,1000000,1000000,1000000,0,1001527,998486,1109,3270,1001326,998564,8157,3564,0,1000224,1000333,267,5581,3008,8062,3678,9,4
4509,1156184604,2767399994,0,0,0,0,1000000,1000000,1000000,0,1001527,998486,1085,3270,1001326,998564,8174,3714,0,1000224,1000333,267,5581,3008,8062,4291,9,4
4510,1156269128,2767596054,0,0,0,0,1000000,1000000,1000000,0,1001527,998486,1085,3270,1001326,998564,8174,3714,0,1000224,1000333,267,5581,3008,8062,4904,9,4
4511,1156717475,2768601324,0,0,0,0,1000000,1000000,1000000,0,1001527,998486,1085,3270,1001326,998564,8174,3714,0,1000224,1000333,267,5581,3008,8062,5517,9,4
4512,1156780501,2768753797,0,0,0,0,1000000,1000000,1000000,0,1001527,998486,1085,3270,1001326,998564,8174,3714,0,1000224,1000333,267,5581,3008,8062,6130,9,4
4513,1157137588,2769588015,0,0,0,0,1000000,1000000,1000000,0,1001527,998486,1029,3270,1001326,998564,8192,4065,0,1000224,1000333,267,5581,3008,8062,6743,9,4
4514,1157270251,2769881009,0,0,0,0,1000000,1000000,1000000,0,1001527,998486,1029,3270,1001326,998564,8192,4065,0,1000224,1000333,267,5581,3008,8062,7356,9,4
4515,1157718873,2770886623,0,0,0,0,1000000,1000000,1000000,0,1001527,998486,1029,3270,1001326,998564,8192,4065,0,1000224,1000333,267,5581,3008,8062,7969,9,4
4516,1157777326,2771029175,0,0,0,0,1000000,1000000,1000000,0,1001527,998486,1029,3270,1001326,998564,8192,4065,0,1000224,1000333,267,5581,3008,8062,8582,9,4
4517,1158134013,2771862413,0,0,0,0,1000000,1000000,1000000,0,1001527,998486,1029,3270,1001326,998564,8192,4065,0,1000224,1000333,267,5581,3008,8062,9195,9,4
4518,1158271872,2772165947,0,0,0,0,1000000,1000000,1000000,0,1001527,998486,1029,3270,1001326,998564,8192,4065,0,1000224,1000333,267,5581,3008,8062,9808,9,4
4519,1158721083,2773173187,0,0,0,0,1000000,1000000,1000000,0,1001527,998486,1029,3270,1001326,998564,8192,4065,0,1000224,1000333,267,5581,3008,8062,10421,9,4
4520,1158779536,2773315757,0,0,0,0,1000000,1000000,1000000,0,1001527,998486,1029,3270,1001326,998564,8192,4065,0,1000224,1000333,267,5581,3008,8062,11034,9,4
4521,1159136608,2774149949,0,0,0,0,1000000,1000000,1000000,0,1001527,998486,1014,3270,1001326,998564,8191,4160,0,1000224,1000333,267,5581,3008,8062,11647,9,4
4522,1159273163,2774450901,0,0,0,0,1000000,1000000,1000000,0,1001527,998486,1014,3270,1001326,998564,8191,4160,0,1000224,1000333,267,5581,3008,8062,12260,9,4
4523,1159722793,2775459085,0,0,0,0,1000000,1000000,1000000,0,1001527,998486,1014,3270,1001326,998564,8191,4160,0,1000224,1000333,267,5581,3008,8062,12873,9,4
4524,1159781226,2775601639,0,0,0,0,1000000,1000000,1000000,0,1001527,998486,1014,3270,1001326,998564,8191,4160,0,1000224,1000333,267,5581,3008,8062,13486,9,4
4525,1160137683,2776433999,0,0,0,0,1000000,1000000,1000000,0,1001527,998486,1014,3270,1001326,998564,8191,4160,0,1000224,1000333,267,5581,3008,8062,14099,9,4
4526,1160274694,2776735828,0,0,0,0,1000000,1000000,1000000,0,1001527,998486,1014,3270,1001326,998564,8191,4160,0,1000224,1000333,267,5581,3008,8062,14712,9,4
4527,1160724045,2777743304,0,0,0,0,1000000,1000000,1000000,0,1001527,998486,1014,3270,1001326,998564,8191,4160,0,1000224,1000333,267,5581,3008,8062,15325,9,4
4528,1160782478,2777885883,0,0,0,0,1000000,1000000,1000000,0,1001527,998486,1014,3270,1001326,998564,8191,4160,0,1000224,1000333,267,5581,3008,8062,15938,9,4
4529,1161152037,2778759327,0,0,0,0,1000000,1000000,1000000,0,1001527,998487,1014,3270,1001326,998565,8191,4160,2,1000224,1000333,267,5581,3008,8062,0,9,4
4530,1161269018,2779020769,0,0,0,0,1000000,1000000,1000000,0,1001527,998487,1014,3270,1001326,998565,8191,4160,0,1000224,1000333,267,5581,3008,8062,0,9,4
4531,1161734515,2780089557,0,0,0,0,1000000,1000000,1000000,0,1001527,998487,1014,3270,1001326,998565,8191,4160,0,1000224,1000333,267,5581,3008,8062,613,9,4
4532,1161793219,2780233026,0,0,0,0,1000000,1000000,1000000,0,1001527,998487,1014,3270,1001326,998565,8191,4160,0,1000224,1000333,267,5581,3008,8062,1226,9,4
4533,1162159377,2781097843,0,0,0,0,1000000,1000000,1000000,0,1001527,998487,1014,3270,1001326,998565,8191,4160,0,1000224,1000333,267,5581,3008,8062,1839,9,4
4534,1162249823,2781305720,0,0,0,0,1000000,1000000,1000000,0,1001527,998487,1014,3270,1001326,998565,8191,4160,0,1000224,1000333,267,5581,3008,8062,2452,9,4
4535,1162715358,2782374433,0,0,0,0,1000000,1000000,1000000,0,1001527,998487,1014,3270,1001326,998565,8191,4160,0,1000224,1000333,267,5581,3008,8062,3065,9,4
4536,1162774038,2782517914,0,0,0,0,1000000,1000000,1000000,0,1001527,998487,1014,3270,1001326,998565,8191,4160,0,1000224,1000333,267,5581,3008,8062,3678,9,4
4537,1163141090,2783384933,0,0,0,0,1000000,1000000,1000000,0,1001527,998487,1014,3270,1001326,998565,8191,4160,0,1000224,1000333,267,5581,3008,8062,4291,9,4
4538,1163230677,2783590679,0,0,0,0,1000000,1000000,1000000,0,1001527,998487,1014,3270,1001326,998565,8191,4160,0,1000224,1000333,267,5581,3008,8062,4904,9,4
4539,1163679917,2784597884,0,0,0,0,1000000,1000000,1000000,0,1001527,998487,1014,3270,1001326,998565,8191,4160,0,1000224,1000333,267,5581,3008,8062,5517,9,4
4540,1163738343,2784740390,0,0,0,0,1000000,1000000,1000000,0,1001527,998487,1014,3270,1001326,998565,8191,4160,0,1000224,1000333,267,5581,3008,8062,6130,9,4
4541,1164095995,2785576168,0,0,0,0,1000000,1000000,1000000,0,1001527,998487,1014,3270,1001326,998565,8191,4160,0,1000224,1000333,267,5581,3008,8062,6743,9,4
4542,1164231859,2785875623,0,0,0,0,1000000,1000000,1000000,0,1001527,998487,1014,3270,1001326,998565,8191,4160,0,1000224,1000333,267,5581,3008,8062,7356,9,4
4543,1164694830,2786925200,0,0,0,0,1000000,1000000,1000000,0,1001527,998488,1014,3270,1001326,998566,8191,4160,2,1000224,1000333,267,5581,3008,8062,0,9,4
4544,1164753386,2787068218,0,0,0,0,1000000,1000000,1000000,0,1001527,998488,1014,3270,1001326,998566,8191,4160,0,1000224,1000333,267,5581,3008,8062,0,9,4
4545,1165126651,2787963740,0,0,0,0,1000000,1000000,1000000,0,1001527,998488,1014,3270,1001326,998566,8191,4160,0,1000224,1000333,267,5581,3008,8062,613,9,4
4546,1165211630,2788160551,0,0,0,0,1000000,1000000,1000000,0,1001527,998488,1014,3270,1001326,998566,8191,4160,0,1000224,1000333,267,5581,3008,8062,1226,9,4
4547,1165670100,2789198748,0,0,0,0,1000000,1000000,1000000,0,1001527,998488,1014,3270,1001326,998566,8191,4160,0,1000224,1000333,267,5581,3008,8062,1839,9,4
4548,1165729090,2789342918,0,0,0,0,1000000,1000000,1000000,0,1001527,998488,1014,3270,1001326,998566,8191,4160,0,1000224,1000333,267,5581,3008,8062,2452,9,4
4549,1166154241,2790371591,0,0,0,0,1000000,1000000,1000000,0,1001527,998488,1024,3297,1001332,998574,8192,4096,0,1000224,1000342,347,5749,2847,8008,3065,9,4
4550,1166213191,2790515740,0,0,0,0,1000000,1000000,1000000,0,1001527,998488,1024,3297,1001332,998574,8192,4096,0,1000224,1000342,347,5749,2847,8008,3678,9,4
4551,1166729687,2791699496,0,0,0,0,1000000,1000000,1000000,0,1001527,998488,1046,3323,1001338,998581,8190,3958,0,1000224,1000351,410,5909,2682,7953,4291,9,4
4552,1166790892,2791848989,0,0,0,0,1000000,1000000,1000000,0,1001527,998488,1046,3323,1001338,998581,8190,3958,2,1000224,1000351,410,5909,2682,7953,0,9,4
4553,1166932489,2792159206,0,0,0,0,1000000,1000000,1000000,0,1001527,998488,1046,3323,1001338,998581,8190,3958,0,1000224,1000351,410,5909,2682,7953,0,9,4
4554,1167364775,2793201296,0,0,0,0,1000000,1000000,1000000,0,1001527,998487,1080,3366,1001348,998590,8177,3745,0,1000224,1000365,537,6144,2440,7846,613,9,4
4555,1167425212,2793348896,0,0,0,0,1000000,1000000,1000000,0,1001527,998487,1080,3366,1001348,998590,8177,3745,2,1000224,1000365,537,6144,2440,7846,0,9,4
4556,1167954181,2794562439,0,0,0,0,1000000,1000000,1000000,0,1001527,998486,1105,3383,1001353,998592,8161,3589,0,1000224,1000370,586,6234,2341,7808,0,9,4
4557,1168015317,2794708788,0,0,0,0,1000000,1000000,1000000,0,1001527,998486,1105,3383,1001353,998592,8161,3589,0,1000224,1000370,586,6234,2341,7808,613,9,4
4558,1168154550,2795015384,0,0,0,0,1000000,1000000,1000000,0,1001527,998486,1105,3383,1001353,998592,8161,3589,0,1000224,1000370,586,6234,2341,7808,1226,9,4
4559,1168527325,2795887495,0,0,0,0,1000000,1000000,1000000,0,1001527,998486,1105,3383,1001353,998592,8161,3589,0,1000224,1000370,586,6234,2341,7808,1839,9,4
4560,1168648633,2796157857,0,0,0,0,1000000,1000000,1000000,0,1001527,998486,1105,3383,1001353,998592,8161,3589,0,1000224,1000370,586,6234,2341,7808,2452,9,4
4561,1169124273,2797240265,0,0,0,0,1000000,1000000,1000000,0,1001527,998486,1105,3383,1001353,998592,8161,3589,0,1000224,1000370,586,6234,2341,7808,3065,9,4
4562,1169188090,2797394205,0,0,0,0,1000000,1000000,1000000,0,1001527,998486,1105,3383,1001353,998592,8161,3589,0,1000224,1000370,586,6234,2341,7808,3678,9,4
4563,1169560919,2798266906,0,0,0,0,1000000,1000000,1000000,0,1001527,998486,1105,3383,1001353,998592,8161,3589,0,1000224,1000370,586,6234,2341,7808,4291,9,4
4564,1169635771,2798442793,0,0,0,0,1000000,1000000,1000000,0,1001527,998486,1105,3383,1001353,998592,8161,3589,0,1000224,1000370,586,6234,2341,7808,4904,9,4
4565,1170098929,2799471419,0,0,0,0,1000000,1000000,1000000,0,1001527,998486,1105,3383,1001353,998592,8161,3589,0,1000224,1000370,586,6234,2341,7808,5517,9,4
4566,1170157924,2799614543,0,0,0,0,1000000,1000000,1000000,0,1001527,998486,1105,3383,1001353,998592,8161,3589,0,1000224,1000370,586,6234,2341,7808,6130,9,4
4567,1170524696,2800462282,0,0,0,0,1000000,1000000,1000000,0,1001527,998486,1105,3383,1001353,998592,8161,3589,0,1000224,1000370,586,6234,2341,7808,6743,9,4
4568,1170644053,2800727737,0,0,0,0,1000000,1000000,1000000,0,1001527,998486,1105,3383,1001353,998592,8161,3589,0,1000224,1000370,586,6234,2341,7808,7356,9,4
4569,1171108212,2801758566,0,0,0,0,1000000,1000000,1000000,0,1001527,998486,1105,3383,1001353,998592,8161,3589,0,1000224,1000370,586,6234,2341,7808,7969,9,4
4570,1171171782,2801911648,0,0,0,0,1000000,1000000,1000000,0,1001527,998486,1105,3383,1001353,998592,8161,3589,0,1000224,1000370,586,6234,2341,7808,8582,9,4
4571,1171534721,2802751705,0,0,0,0,1000000,1000000,1000000,0,1001527,998486,1105,3383,1001353,998592,8161,3589,0,1000224,1000370,586,6234,2341,7808,9195,9,4
4572,1171651573,2803012702,0,0,0,0,1000000,1000000,1000000,0,1001527,998486,1105,3383,1001353,998592,8161,3589,0,1000224,1000370,586,6234,2341,7808,9808,9,4
4573,1172110879,2804033234,0,0,0,0,1000000,1000000,1000000,0,1001527,998486,1105,3383,1001353,998592,8161,3589,0,1000224,1000370,586,6234,2341,7808,10421,9,4
4574,1172174465,2804186267,0,0,0,0,1000000,1000000,1000000,0,1001527,998486,1105,3383,1001353,998592,8161,3589,0,1000224,1000370,586,6234,2341,7808,11034,9,4
4575,1172536892,2805024904,0,0,0,0,1000000,1000000,1000000,0,1001527,998486,1105,3383,1001353,998592,8161,3589,0,1000224,1000370,586,6234,2341,7808,11647,9,4
4576,1172659540,2805297643,0,0,0,0,1000000,1000000,1000000,0,1001527,998486,1105,3383,1001353,998592,8161,3589,0,1000224,1000370,586,6234,2341,7808,12260,9,4
4577,1173122228,2806325315,0,0,0,0,1000000,1000000,1000000,0,1001527,998486,1105,3383,1001353,998592,8161,3589,0,1000224,1000370,586,6234,2341,7808,12873,9,4
4578,1173181199,2806468388,0,0,0,0,1000000,1000000,1000000,0,1001527,998486,1105,3383,1001353,998592,8161,3589,0,1000224,1000370,586,6234,2341,7808,13486,9,4
4579,1173548096,2807316769,0,0,0,0,1000000,1000000,1000000,0,1001527,998486,1105,3383,1001353,998592,8161,3589,0,1000224,1000370,586,6234,2341,7808,14099,9,4
4580,1173667633,2807582577,0,0,0,0,1000000,1000000,1000000,0,1001527,998486,1105,3383,1001353,998592,8161,3589,0,1000224,1000370,586,6234,2341,7808,14712,9,4
4581,1174131156,2808612195,0,0,0,0,1000000,1000000,1000000,0,1001527,998486,1105,3383,1001353,998592,8161,3589,0,1000224,1000370,586,6234,2341,7808,15325,9,4
4582,1174194726,2808765167,0,0,0,0,1000000,1000000,1000000,0,1001527,998486,1105,3383,1001353,998592,8161,3589,0,1000224,1000370,586,6234,2341,7808,15938,9,4
4583,1174556161,2809601135,0,0,0,0,1000000,1000000,1000000,0,1001527,998486,1105,3383,1001353,998592,8161,3589,0,1000224,1000370,586,6234,2341,7808,16551,9,4
4584,1174675641,2809867535,0,0,0,0,1000000,1000000,1000000,0,1001527,998486,1105,3383,1001353,998592,8161,3589,0,1000224,1000370,586,6234,2341,7808,17164,9,4
4585,1175134547,2810887205,0,0,0,0,1000000,1000000,1000000,0,1001527,998486,1105,3383,1001353,998592,8161,3589,0,1000224,1000370,586,6234,2341,7808,17777,9,4
4586,1175198134,2811040118,0,0,0,0,1000000,1000000,1000000,0,1001527,998486,1105,3383,1001353,998592,8161,3589,0,1000224,1000370,586,6234,2341,7808,18390,9,4
4587,1175560648,2811879137,0,0,0,0,1000000,1000000,1000000,0,1001527,998486,1098,3383,1001353,998592,8166,3633,0,1000224,1000370,586,6234,2341,7808,19003,9,4
4588,1175683606,2812152465,0,0,0,0,1000000,1000000,1000000,0,1001527,998486,1098,3383,1001353,998592,8166,3633,0,1000224,1000370,586,6234,2341,7808,19616,9,4
4589,1176142529,2813172358,0,0,0,0,1000000,1000000,1000000,0,1001527,998486,1098,3383,1001353,998592,8166,3633,0,1000224,1000370,586,6234,2341,7808,20229,9,4
4590,1176206085,2813325348,0,0,0,0,1000000,1000000,1000000,0,1001527,998486,1098,3383,1001353,998592,8166,3633,0,1000224,1000370,586,6234,2341,7808,20842,9,4
